Feature	Gain	Cover	Frequency
Master_mpagosdolares	6.84658808311129e-05	4.17145157276737e-05	0.000111037086386853
Master_msaldodolares	6.25423990235194e-05	0.000165770963053622	0.000222074172773706
Master_mconsumosdolares	5.67104381995674e-05	4.8265351230034e-05	0.000148049448515804
mv_mpagado	5.04891804185748e-05	0.00011455255918154	0.000222074172773706
mv_status02	4.02230236551401e-05	4.24627792656588e-05	0.000148049448515804
Master_mconsumototal	4.02033516118565e-05	3.83896843466266e-05	0.000111037086386853
mcheques_emitidos	3.98920803604344e-05	0.000581254881154832	7.40247242579021e-05
mtarjeta_visa_descuentos	3.93321658115759e-05	0.000455485427993496	7.40247242579021e-05
cplazo_fijo	3.83288177478491e-05	5.02983691445596e-05	3.70123621289511e-05
ctarjeta_visa_descuentos	3.75394381606936e-05	7.6031105155268e-05	7.40247242579021e-05
ctarjeta_master_descuentos	3.21753570183108e-05	0.000548877188442017	7.40247242579021e-05
ccheques_emitidos	1.92758184535467e-05	0.00028635904416891	3.70123621289511e-05
cforex	1.890561751123e-05	0.000140059404312856	7.40247242579021e-05
cseguro_auto	1.60631130176213e-05	0.000276005712196788	3.70123621289511e-05
Master_cadelantosefectivo	6.55953084235524e-06	6.04728708371623e-06	3.70123621289511e-05
ccajeros_propios_descuentos	4.05032983498475e-06	0.000163486170929774	0.000185061810644755
Visa_madelantopesos	3.78637462668316e-06	0.000273975047312256	0.000296098897031609
Visa_delinquency	1.66894726531163e-06	4.82135845701734e-06	3.70123621289511e-05
mv_status07	3.21862907009234e-10	5.09078039129185e-05	0.000111037086386853
Visa_madelantodolares	1.41475296735433e-10	3.67707997109858e-05	3.70123621289511e-05
