fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	max_depth	max_bin	num_iterations	force_row_wise	seed	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	envios	bagging_fraction	lambda_l1	lambda_l2	min_gain_to_split	ganancia	iteracion
20221002 203718	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	107	TRUE	309367	0.0553515552510392	0.577324971769436	4116	594	9030	0.452620703382971	2.57204102974139	0.872224514123897	0.0277936403776762	26820000	252
20221002 203844	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	324	TRUE	309367	0.0246327594751789	0.768229270816641	7759	531	8325	0.211459573323883	1.88094960995191	2.52479748561133	0.0445235127715642	26790000	253
20221002 203955	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	258	TRUE	309367	0.028476855909787	0.856554881798983	6769	243	8252	0.825110563181248	1.63003476391563	1.56237686018937	0.0931973275001406	27100000	254
20221002 204058	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	210	TRUE	309367	0.0324957279484569	0.860885432760828	5161	417	8341	0.56249429039741	2.25840178771942	1.98958177368683	0.0584407918864494	26840000	255
20221002 204206	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	287	TRUE	309367	0.0360743163044257	0.982385404891558	6519	127	8419	0.518141695506422	1.13511721977477	0.408688894543622	0.0806267834096811	26610000	256
20221002 204256	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	157	TRUE	309367	0.04183268532994	0.941514233256573	6838	147	8198	0.686068116444116	2.35691728114056	1.63622644333703	0.0923727287648243	26890000	257
20221002 204412	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	172	TRUE	309367	0.0311107370566147	0.470820383093945	4149	516	8198	0.488581211366086	3.19437111851883	0.899710865773552	0.0276653753544101	26730000	258
20221002 204511	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	234	TRUE	309367	0.0457840427018629	0.687584275405147	5171	507	8417	0.328659072691002	2.13822167508202	2.58666705547567	0.0493599682758172	26930000	259
20221002 204615	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	233	TRUE	309367	0.0327183121354459	0.918874892443513	6632	327	8312	0.730453865816502	3.1071624730034	0.734663656293851	0.0472024390269074	27060000	260
20221002 204829	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	362	TRUE	309367	0.0182086346053205	0.526391726328881	6027	162	7572	0.509235274338298	2.15670520515302	1.3161302564833	0.0751738209039523	26540000	261
20221002 205035	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	554	TRUE	309367	0.0182402832164452	0.928017974777003	7451	274	8162	0.723686905814847	1.13371129608584	0.0557114713491133	0.0953281999081137	26880000	262
20221002 205123	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	138	TRUE	309367	0.0586983730383388	0.76664119794396	4456	243	8437	0.225655908140581	2.75298548368818	2.23537727550336	0.0624074373124532	26730000	263
20221002 205205	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	104	TRUE	309367	0.0566506350621193	0.93702169774913	6434	390	8815	0.696810752073145	2.85653984491721	0.874286214459698	0.0386801655007189	26530000	264
20221002 205405	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	530	TRUE	309367	0.0187648143691208	0.767205927046884	7445	356	8283	0.595441312105229	2.19107752456112	0.360072770371103	0.0687234794807667	26640000	265
20221002 205449	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	106	TRUE	309367	0.0565169536305861	0.925144280109178	4123	530	8719	0.329447414093849	3.41505605879077	0.331097287990836	0.0268537464724331	26810000	266
20221002 205616	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	337	TRUE	309367	0.0278227189790761	0.782706018894832	5097	615	8808	0.245844557377219	2.38896684870437	2.71141739534639	0.0661372026859967	26550000	267
20221002 205718	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	238	TRUE	309367	0.0561998411461394	0.988344049489506	5139	350	8401	0.232006525451886	2.34256082859494	0.678158444799273	0.0145483003346867	26640000	268
20221002 205750	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	42	TRUE	309367	0.0878923289163636	0.708583861943431	2159	668	7863	0.34165712781042	3.15718817938527	2.37167622342588	0.0417503903397435	26760000	269
20221002 205820	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	43	TRUE	309367	0.136274468246064	0.381003966561868	5867	48	7673	0.736588445180131	1.92314829540417	1.32904102071442	0.0808653024271756	26500000	270
20221002 205852	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	51	TRUE	309367	0.0806973814031947	0.81101949607524	3951	496	9272	0.336697659723789	3.4175452514644	0.585711506631509	0.0420846714691139	26180000	271
20221002 205937	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	50	TRUE	309367	0.086268784244163	0.530941663571302	2291	479	7950	0.636716527441656	1.91600525743733	2.9189620215204	0.0549201621733182	26500000	272
20221002 210042	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	99	TRUE	309367	0.04125584391489	0.938169411406921	2611	227	8455	0.450450294806969	4.92702264264945	0.626551562602359	0.0916995634684127	26370000	273
20221002 210313	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	557	TRUE	309367	0.0215437329380456	0.38040829666041	6070	289	8098	0.555020341702349	1.26698437383703	1.09966670444176	0.0854269717496943	26850000	274
20221002 210518	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	360	TRUE	309367	0.0212112388318754	0.536148222431596	7106	310	8089	0.308757718979451	4.55198098205091	1.78819330458232	0.0129844105548283	26710000	275
20221002 210607	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	122	TRUE	309367	0.084543669851242	0.443467459191139	3987	339	9119	0.68680539522342	2.53869797136946	1.54493396572094	0.00866410519619457	26730000	276
20221002 210650	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	95	TRUE	309367	0.0804405558884019	0.665097475589656	1821	226	7942	0.357352002728153	1.71900938202712	2.84574772817543	0.0852192971466256	26360000	277
20221002 211022	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	886	TRUE	309367	0.0165471022908989	0.274499724858842	5119	663	8391	0.241459552366078	1.71622789941293	2.67442567240682	0.0788311673365139	26580000	278
20221002 211110	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	68	TRUE	309367	0.0882647610116191	0.478928418327702	4094	616	8808	0.366997389279557	2.25106401382218	0.84596777785781	0.0466087017482648	26550000	279
20221002 211956	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	2021	TRUE	309367	0.00664243608041467	0.549116559618816	7036	326	8118	0.230295883007153	1.14995514093968	1.51099467025019	0.00705186283247656	27130000	280
20221002 212222	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	460	TRUE	309367	0.0175305199987904	0.393985586674145	4735	645	9037	0.665895436694929	2.59900497276681	1.33518245208584	0.0530119545738971	26410000	281
20221002 212541	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	687	TRUE	309367	0.0168509717908411	0.474718895020487	6311	401	8220	0.33503093445278	3.07284926613699	1.47606703427448	0.0103089183891518	26840000	282
20221002 212807	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	601	TRUE	309367	0.018545106235119	0.253199455058629	5233	415	7580	0.721063538420621	2.75993165844439	1.12326175328964	0.0500074650865112	26840000	283
20221002 212840	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	53	TRUE	309367	0.0843126871819469	0.626005075505221	2158	74	8521	0.756199496825773	2.5679760397063	1.75908426189684	0.04148664776198	26480000	284
20221002 212911	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	39	TRUE	309367	0.0883961457204416	0.812806693172269	2134	569	7888	0.649662177185419	4.97509096334689	2.32877266273029	0.0258954777788934	25910000	285
20221002 212942	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	57	TRUE	309367	0.0760983401593077	0.648462412374639	2991	807	7901	0.333310308157529	3.58371805993794	2.88670514167471	0.0580656310436921	26280000	286
20221002 213134	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	330	TRUE	309367	0.0232805965209471	0.455149024879056	5925	298	7997	0.856843131555466	2.84290292494785	0.57307243012756	0.0570582519372081	26810000	287
20221002 213230	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	116	TRUE	309367	0.0516245909700406	0.534765695532694	4054	530	8768	0.784366132415563	3.18915138015835	0.475339069015514	0.0426303423106836	26550000	288
20221002 213611	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	837	TRUE	309367	0.0144627573954683	0.57916433789874	6155	548	8158	0.613412807497788	4.25026975742495	0.621772160921105	0.064292927847408	26810000	289
20221002 213653	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	79	TRUE	309367	0.090055662610144	0.518768460364165	3683	577	9522	0.375818726808839	1.35669256038959	2.23122405483478	0.00998772238025751	26400000	290
20221002 213858	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	447	TRUE	309367	0.024784828522493	0.253869155382087	5709	317	7703	0.641027008367327	0.933734064061141	2.3728290028665	0.0464003592805675	26600000	291
20221002 213939	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	64	TRUE	309367	0.0933324181300165	0.575861772975751	2567	244	9130	0.48066475397608	1.85143539650639	2.03702434639294	0.0387602987632688	26700000	292
20221002 214014	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	39	TRUE	309367	0.0651434663261626	0.84114105819404	2525	93	8831	0.422908876219265	2.45740651092363	1.27457081558425	0.00710942833556786	25940000	293
20221002 214110	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	253	TRUE	309367	0.119024105954687	0.681175532318663	5154	69	7362	0.59237425167367	3.15909459440876	1.83131936074853	0.0250084724015135	26240000	294
20221002 214151	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	92	TRUE	309367	0.100784439546621	0.42431128123326	3352	167	9053	0.54738882887376	3.77557425420647	2.57050393193108	0.0482322873672963	26220000	295
20221002 214236	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	88	TRUE	309367	0.108724301361259	0.575609164736676	3808	154	9211	0.467486798347422	1.70341286515475	0.864335469093823	0.0461290449185855	26700000	296
20221002 214410	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	263	TRUE	309367	0.0214328278885021	0.231508996418528	4780	715	8396	0.650792193513252	2.31662412787241	2.3870383555263	0.000805092308821478	26330000	297
20221002 214440	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	46	TRUE	309367	0.124540103008951	0.616331680654888	4035	538	9088	0.71324884746149	2.0294195207832	2.76091822124677	0.0162146954522206	26550000	298
20221002 214520	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	51	TRUE	309367	0.119507233120842	0.537080912282629	2867	264	9546	0.685561875666666	1.41542674242708	1.37445461598355	0.0301492827966196	25390000	299
20221002 214618	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	194	TRUE	309367	0.0893624721838095	0.463986148341035	6624	325	8515	0.209206472473032	2.96449613870768	2.54588778590706	0.00296098943676943	26490000	300
20221002 214702	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	70	TRUE	309367	0.0713055048734281	0.469712843615215	2215	580	7918	0.28079180744208	4.69631432556493	2.62560146705422	0.0707065180983858	25770000	301
20221002 214744	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	72	TRUE	309367	0.0793673202857744	0.582500442532897	2030	633	9034	0.458020589949659	1.92937953669233	2.31200640807259	0.0304177827517813	26260000	302
20221002 214909	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	327	TRUE	309367	0.0576061702357409	0.596765922249458	4077	163	9091	0.394075668861429	1.22057441072916	1.5770309845039	0.0122202474733439	26380000	303
20221002 214956	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	134	TRUE	309367	0.0681674447167377	0.297176513002489	5798	363	7481	0.835698797713076	1.13329024554561	0.0353422898756581	0.0816122918075269	26560000	304
20221002 215025	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	91	TRUE	309367	0.176134451602319	0.75983551907763	6027	610	7875	0.828770779841209	4.96978887558089	1.61836277350886	0.0491014654301107	26330000	305
20221002 215108	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	121	TRUE	309367	0.146279839000276	0.435385802766532	4307	267	9153	0.329025387845622	2.78260490307203	0.734294245233506	0.0146044179637224	26180000	306
20221002 215200	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	139	TRUE	309367	0.0400988040873924	0.966995719618815	3730	212	8589	0.805434104885702	2.98575557070502	0.0409532365004724	0.0536263196694822	26590000	307
20221002 215302	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	190	TRUE	309367	0.0269914036409109	0.660823185139153	7779	378	8656	0.261333943091922	2.18457205573686	1.16723212613361	0.0167861106207376	26050000	308
20221002 215445	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	319	TRUE	309367	0.0348636016794696	0.463226444188625	7074	705	8064	0.303106131065088	3.84895761035161	2.6619958163797	0.0356483723068071	26600000	309
20221002 215604	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	233	TRUE	309367	0.0588100733246693	0.501790219912011	6879	623	8735	0.354863528556996	4.41433812965257	2.8030499791694	0.036759000958922	26930000	310
20221002 220256	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	1915	TRUE	309367	0.00533946821883337	0.894077602475531	7431	317	8124	0.344908614198222	1.15320867689513	1.48407948608828	0.0811628152294188	26880000	311
20221002 220410	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	182	TRUE	309367	0.03829419425668	0.498049033907661	6969	624	8288	0.293516731837609	2.05202085587691	2.73194182900894	0.0389968004329347	26390000	312
20221002 220617	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	331	TRUE	309367	0.0216129724089828	0.507118865910107	7044	290	8140	0.330419436243653	1.15148527561112	0.153110527424494	0.028709702456304	26520000	313
20221002 220701	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	99	TRUE	309367	0.0736994075530414	0.435691652673851	6246	574	8153	0.82714813908535	4.89480254756474	2.52472552921392	0.010645342478498	26580000	314
20221002 220744	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	106	TRUE	309367	0.0536639046290346	0.860506127089324	5925	354	7710	0.853357157746927	4.05816090273158	1.39432269113158	0.0741277780690909	26420000	315
20221002 220819	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	91	TRUE	309367	0.0885752681614689	0.958134804418007	7641	727	8747	0.409647795489254	3.75061798766813	2.51248896611973	0.0591450524877665	26910000	316
20221002 220925	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	192	TRUE	309367	0.0718274724617135	0.484507309806628	7421	704	8494	0.584173729033716	4.49595146160583	2.28343169749148	0.00501892422711648	26460000	317
20221002 221017	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	58	TRUE	309367	0.100394874699621	0.881867145665532	2093	663	8034	0.306983966101675	1.67935929270036	2.87267249320089	0.0240258053322284	26500000	318
20221002 221325	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	686	TRUE	309367	0.0135052217012771	0.317720398743883	5689	388	7558	0.781304540539699	1.00436540987954	1.36653165629863	0.0946020520819328	26890000	319
20221002 221400	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	39	TRUE	309367	0.0921959482159568	0.612703392052029	2257	497	7428	0.319925723726547	1.8731819981173	2.26331504479551	0.0301802374419	25870000	320
20221002 221441	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	67	TRUE	309367	0.0858562297079541	0.459453008075362	3782	531	9110	0.447088918195793	2.03356000981697	1.9665594176561	0.0419502040908145	26260000	321
20221002 221750	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	792	TRUE	309367	0.0106422728625905	0.843925868834333	7232	367	8194	0.275117946324865	0.915256580157638	2.46363381101704	0.0118787544817965	26900000	322
20221002 221840	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	126	TRUE	309367	0.0513906953924863	0.972639203166674	6533	272	8286	0.849894548902679	0.769140860567617	1.71083347871728	0.0877359861623593	27030000	323
20221002 221952	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	212	TRUE	309367	0.0305411993579426	0.946513162644281	4939	200	8268	0.481948610035676	2.65465697314102	0.332803567838156	0.0499426896549162	26830000	324
20221002 222134	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	346	TRUE	309367	0.0426275631008632	0.439630537038375	6046	659	8132	0.487929306925286	4.54144493793324	0.646084031114927	0.0523735943584637	26780000	325
20221002 222218	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	125	TRUE	309367	0.0558937109544131	0.929914360215183	6399	515	8460	0.574987611700268	3.40628858089894	2.01819739516537	0.06509806309682	26440000	326
20221002 222510	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	502	TRUE	309367	0.012386590864635	0.364087412384916	6940	254	8208	0.593664781913622	1.21205363853324	1.6407248171915	0.0888998543025473	26630000	327
20221002 222727	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	487	TRUE	309367	0.0193201520458891	0.241876266561205	5589	214	7793	0.663091233046416	1.31232468715009	1.63186786062302	0.0839564655817546	26900000	328
20221002 222943	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	551	TRUE	309367	0.0221944972652004	0.274955605320111	6164	612	8052	0.324685168551647	4.28873711103646	2.89709513872987	0.0304681026359055	26620000	329
20221002 223019	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	56	TRUE	309367	0.108222066283094	0.603130845820028	2533	268	8709	0.837736895124611	1.86083588140611	2.76573426649452	0.0150822490590947	26190000	330
20221002 223157	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	386	TRUE	309367	0.0215496315703082	0.638810174803431	7707	659	8708	0.439412127507652	0.691137256173156	2.39990818914424	0.0569292991517444	26910000	331
20221002 223235	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	118	TRUE	309367	0.0797369124855331	0.638328344695049	7577	715	8805	0.481817047965722	1.32605707434517	2.44256450824919	0.0229989414934421	26630000	332
20221002 223352	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	205	TRUE	309367	0.0429741957299314	0.424043547545841	6718	317	8085	0.489113519415182	1.97956545020481	0.974667808251586	0.00270034890216409	26630000	333
20221002 223722	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	760	TRUE	309367	0.0182075367104933	0.506168448442522	7130	577	7960	0.449105124454307	0.582059328492894	2.39028184051888	0.0236235092810525	26800000	334
20221002 224016	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	695	TRUE	309367	0.0172831352040835	0.249580333901693	6199	631	8123	0.616101629205964	0.439156615309889	2.78331616879656	0.0484054943957925	26960000	335
20221002 224059	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	81	TRUE	309367	0.0606711953636285	0.233066677860181	2303	252	8263	0.475835678344746	1.95653566614757	2.26394876892864	0.050217668596833	26200000	336
