Feature	Gain	Cover	Frequency
Master_fultimo_cierre_tend6	0.000756515717770203	0.00165175520061185	0.00139400853743537
thomebanking	0.000755220606643852	0.00051093399026897	0.000750753354116313
vm_msaldopesos_tend6	0.000749644123077995	0.000800299130945531	0.00123276128123949
ccajas_extracciones_tend6	0.00074919026428401	0.00185493419789575	0.000826175457820839
Visa_cconsumos_delta1	0.000749037478622423	0.00118315203939487	0.000998692683535788
vm_cconsumos_delta1	0.000748221620522047	0.00060807355607926	0.000605977591832913
vm_status06_tend6	0.000746239051733864	0.000457259781362988	0.000346768292894371
Master_cconsumos_avg6	0.000743529360619009	0.00102024439932395	0.000667528963821664
mpayroll_tend6	0.000741057996710677	0.00154261436608161	0.000670129726018372
Visa_mconsumospesos_delta1	0.000734779816072684	0.00074435528212902	0.00146076143381754
Visa_mconsumototal_lag1	0.000729100230506863	0.000528433147661502	0.000893795274935241
mtransferencias_emitidas	0.000725221007057531	0.00181017029733349	0.00101776493964498
ctarjeta_debito	0.000724600767643476	0.000695561310210834	0.00173384146447185
vmr_Visa_mlimitecompra_tend6	0.000722109303518364	0.000672381261648427	0.00119981829341452
vm_mconsumospesos_delta1	0.000719225761982212	0.000450855716318146	0.000721278049220291
Visa_Fvencimiento_tend6	0.000717316889630053	0.000996567556671733	0.00124489817149079
Master_mconsumospesos_avg6	0.000709657843356533	0.000769966138403839	0.000648456707712474
vm_fultimo_cierre	0.00070864331282126	0.000535529277617286	0.00166275396442851
ctransferencias_recibidas_lag1	0.000706875873460237	0.00130979210434338	0.00103597027502193
mpayroll_sobre_edad_tend6	0.000703431093673934	0.00123178798361787	0.000654525152838125
cforex_avg6	0.00069258879826051	0.000432063200095004	0.000390981250238403
ctarjeta_visa_debitos_automaticos_lag1	0.000691178419805666	0.000794402959902546	0.000627650610138811
vmr_msaldopesos_avg6	0.000690322366300977	0.000753623927764927	0.00102209954330616
ctarjeta_visa_debitos_automaticos_delta1	0.000685184804508711	0.000589307913327388	0.000448198018565974
Visa_mconsumototal_delta1	0.000681544996933926	0.000562193895279136	0.00106804634211466
vm_cconsumos_tend6	0.000679952729731477	0.000935313787430054	0.00146682987894319
Visa_mconsumosdolares_tend6	0.000676957123988223	0.00118231165921179	0.00106371173845348
vmr_msaldototal_lag1	0.00067589754989251	0.000662442531848459	0.000737749543132774
vmr_msaldopesos2_lag1	0.000669007641538671	0.000801113513966194	0.00154832042777337
vm_mconsumototal_tend6	0.00066818038541072	0.000601594858731054	0.000914601372508903
Master_msaldototal_tend6	0.000667342384455562	0.00114326231468423	0.000910266768847724
vmr_msaldopesos_delta1	0.000666106028422277	0.000967419990921148	0.000945810518869397
mtarjeta_master_consumo	0.000665496636428856	0.000609689615642323	0.000228000152578049
ccomisiones_otras_delta1	0.000664176552773107	0.00164303665785387	0.00102903490916405
Visa_cconsumos_lag1	0.000660798427970197	0.000882262415036198	0.00109925548847516
Master_mlimitecompra_lag1	0.000660168147253232	0.000551304005252829	0.00139054085450643
ctransferencias_recibidas_delta1	0.000656389514613657	0.00264084908426675	0.00127610731785129
vm_cconsumos_avg6	0.000653742359095345	0.00228232455409645	0.00104984100673771
Visa_msaldototal_lag1	0.000645107203912326	0.000501851341185577	0.000811437805372828
vm_mconsumototal	0.000643249519611347	0.000340641768580533	0.000474205640533052
vm_msaldopesos_lag1	0.000638768943976549	0.000448709928057819	0.000548760823505342
vmr_mconsumosdolares_tend6	0.000636943791382284	0.00100249235380368	0.000733414939471594
vmr_mconsumospesos	0.000634319815598199	0.00097882500449729	0.000819240091962951
matm_other_delta1	0.000629089117845069	0.000982343895693192	0.000489810213713299
Master_msaldopesos_lag1	0.000627605425782888	0.000592470438926013	0.00038317896364828
vm_status01_delta1	0.000627310683908472	0.000198022723009684	5.9817530524279e-05
cpagomiscuentas	0.000627072543152942	0.000687362856752816	0.000553962347898758
ccomisiones_mantenimiento_delta1	0.000622804598890106	0.00247356048417291	0.00054702698204087
vm_Fvencimiento_tend6	0.000621461340611539	0.00127122889214801	0.00110965853726199
cplazo_fijo_tend6	0.000620276740996388	0.00245774581145914	0.00049587865883895
ccaja_seguridad	0.000615327273092191	0.00361946560028449	0.00021933094525569
Visa_delinquency_tend6	0.000613872898798491	0.000822919948412867	0.000462935671013985
Visa_mpagado_lag1	0.000606648950322821	0.000482273944339579	0.000684000457734147
Master_mpagado_tend6	0.000601279135991327	0.000631914852691534	0.000569566921079004
vm_msaldototal_delta1	0.000599255024926666	0.000924474358188115	0.000812304726105064
Visa_mpagado_delta1	0.000595725238025724	0.000598524272535498	0.00085998536637804
cpayroll_trx_tend6	0.000593487574075888	0.0016971969260663	0.000683133537001911
vm_cconsumos_lag1	0.000592390066923875	0.000876721879333119	0.000610312195494093
Visa_msaldopesos_lag1	0.00059184599831032	0.000569041445625671	0.000764624085832088
ctarjeta_debito_tend6	0.000590912246735406	0.00177517088716237	0.00107411478724031
tcallcenter_avg6	0.00059006016557396	0.000620213719751261	0.000920669817634555
mplazo_fijo_dolares_tend6	0.000589657904251984	0.0011789858480649	0.000487209451516591
Visa_mlimitecompra_avg6	0.00058865403360565	0.000689327322107807	0.00184740808039476
vm_mlimitecompra_avg6	0.000587216516613509	0.000414525996293418	0.0011703429885185
Master_fechaalta_tend6	0.000583048281093774	0.000599952655954093	0.000807970122443884
vmr_mconsumototal_avg6	0.000581438829086444	0.000447907740335259	0.000736015701668302
Master_mpagominimo_tend6	0.000581371801868138	0.00140105273318465	0.000743817988258426
cforex_tend6	0.000579154432437889	0.000614168576204496	0.000549627744237578
mpagomiscuentas_lag1	0.000571229875482893	0.00086364640201974	0.000680532774805203
ctarjeta_visa_transacciones_lag1	0.000570119159403395	0.000758782757939939	0.000736015701668302
mextraccion_autoservicio	0.00056995977455442	0.000688905525450046	0.000694403506520978
catm_trx_other_avg6	0.000567457972052976	0.00168947219056516	0.000769825610225503
cpagomiscuentas_delta1	0.000566620255026971	0.00183229950553835	0.000596441463778318
Master_mconsumospesos_tend6	0.00056530897505725	0.00111095076282028	0.000794966311460345
Master_Fvencimiento_tend6	0.000564232541701508	0.000521849074174593	0.00107671554943702
mpagomiscuentas	0.000559245779771845	0.00113029696018247	0.000733414939471594
Master_mpagospesos_tend6	0.000558415300930774	0.00186442878516239	0.000826175457820839
mforex_sell_tend6	0.000557694707586766	0.000853709497863201	0.000648456707712474
Visa_fultimo_cierre	0.000556574543858591	0.00104353851408778	0.00159426722658187
mtarjeta_visa_consumo_avg6	0.000549036326432941	0.000682217755416388	0.000674464329679551
cseguro_accidentes_personales_tend6	0.000545212405378048	0.00114397314720962	0.000432593445385728
vm_fechaalta_tend6	0.000541605358073453	0.000766012013814542	0.000751620274848549
vm_Finiciomora_avg6	0.000535951654357544	0.001352927603993	0.000412654268544301
vmr_mconsumototal	0.000534539212564524	0.000648451457842731	0.000631118293067755
Master_msaldototal_avg6	0.000533632467671253	0.000415834909606041	0.000492410975910007
thomebanking_delta1	0.000532046831693349	0.00240712108431068	0.000834844665143198
vm_msaldopesos_delta1	0.000530348449494689	0.000988096863265631	0.000801034756585997
mcaja_ahorro_adicional_delta1	0.000529631485033726	0.000844623343544425	0.000267878506260902
catm_trx_delta1	0.000528936297106973	0.000978209981739038	0.000479407164926468
ccajas_depositos_tend6	0.000528702640691218	0.0015844000580058	0.000642388262586822
foto_mes	0.000525466590755611	0.00974337755513951	0.00113913384215801
Visa_msaldopesos_avg6	0.000524796562499486	0.000709284525812707	0.00102383338477063
ccaja_ahorro_lag1	0.000520493050680778	0.000673003075800233	0.000473338719800816
ctarjeta_visa_descuentos_tend6	0.000520449943506374	0.000457740874919312	0.000286950762370092
mpayroll_delta1	0.000519021533113993	0.00236791794758069	0.000514083994215905
vm_mconsumospesos	0.000518728464078496	0.000362873212817401	0.000638053658925642
ccaja_seguridad_lag1	0.000514268930357185	0.000829403611511199	0.000139574237889984
ccaja_ahorro_avg6	0.000514214478705188	0.00132109378650146	0.000681399695537439
vm_status05_tend6	0.000512860528632965	0.000312078043598439	0.000339832927036484
Master_msaldototal	0.000512731764711737	0.000668116266496094	0.000456867225888334
ccajas_transacciones_avg6	0.000512328952120936	0.000822547152024731	0.000899863720060893
ccajas_otras_avg6	0.000511402225597885	0.0010212952396815	0.000509749390554725
vmr_mconsumototal_lag1	0.000504903048697629	0.000492915108705163	0.000609445274761857
ccajas_consultas_delta1	0.000498822781412679	0.000857175080270986	0.000426525000260076
mextraccion_autoservicio_lag1	0.000495207775677708	0.000396513979148903	0.000513217073483669
vm_status04_tend6	0.000490512327438759	0.000447284830797395	0.000400517378292998
Master_mconsumospesos	0.000488632560337725	0.000556577558860898	0.000375376677058157
matm_delta1	0.000484059602886565	0.000792469457460106	0.00066406128089272
thomebanking_lag1	0.000483512760355349	9.33853856893011e-05	0.000518418597877085
vm_mconsumototal_lag1	0.000479332165178048	0.000255029826559055	0.000415255030741009
mtarjeta_visa_descuentos_avg6	0.000474272668757521	0.00178457594487527	0.000441262652708087
cseguro_vida_tend6	0.00047243391354152	0.000852137983999798	0.000539224695450747
Master_msaldopesos_avg6	0.000471450059305728	0.000381008935560644	0.000502814024696838
vmr_mconsumosdolares_avg6	0.000468781777087874	0.000617401936768153	0.000664928201624956
matm	0.000468037743555746	0.000934342983280422	0.000613779878423037
vm_cconsumos	0.000458883319125098	0.000738737412170303	0.000595574543046082
ctarjeta_visa_debitos_automaticos	0.000456202023379311	0.0007050219405097	0.0005236201222705
vmr_mpagado_lag1	0.000455263776919586	0.000407875542411442	0.000540958536915219
Visa_Finiciomora_avg6	0.000452494645643426	0.00035140444777273	0.000241003963561588
Visa_delinquency_avg6	0.000449889618851158	0.000285582626569559	0.000372775914861449
Master_status_tend6	0.000449374996798431	0.000243680969774779	0.000195057164753084
vm_mpagado_delta1	0.000447883674108187	0.000428550297009548	0.000485475610052119
vm_status03_tend6	0.000445838505649472	0.000288566531215122	0.000254874695277363
vmr_Master_mlimitecompra_delta1	0.000444759175826832	0.00039716215559182	0.000241003963561588
vm_mlimitecompra	0.000443798540022924	0.000507049386181436	0.00137406936059395
ccajas_transacciones_delta1	0.00043972373840988	0.000123013314738839	0.000225399390381341
ctarjeta_master_transacciones_tend6	0.000438289673033479	0.00140984839112106	0.000428258841724548
tcuentas_avg6	0.000435511748611737	0.000913833266848268	0.000657125915034833
mtarjeta_visa_consumo_lag1	0.000435023455746637	0.000659525810881072	0.00054702698204087
Visa_mconsumosdolares_avg6	0.000433253271022322	0.000556828767396684	0.000907666006651016
mforex_sell_avg6	0.000432091182207036	0.000818257474173243	0.000676198171144023
vm_msaldototal_tend6	0.000429322947851558	0.000894795676251261	0.00114346844581919
ctarjeta_visa_descuentos_avg6	0.000428083724596441	0.00117444598403795	0.000312091463604934
cdescubierto_preacordado_tend6	0.000427553123882719	0.00532040524143105	0.000284350000173384
Master_mpagospesos_delta1	0.000426081166475683	0.00132743329679466	0.000579969969865835
ccuenta_debitos_automaticos	0.000425353723953995	0.00109672724789321	0.000456000305156098
ctarjeta_master_debitos_automaticos_avg6	0.000424471027939661	0.000711591043720494	0.000276547713583261
mttarjeta_master_debitos_automaticos_tend6	0.000423146295327306	0.00126442114082822	0.000377110518522628
vm_mpagospesos	0.000422052881718151	0.000471187322977398	0.000581703811330307
Master_msaldopesos_delta1	0.000421259008494797	0.000728330514369486	0.000497612500303422
ccomisiones_mantenimiento_lag1	0.000418504288156212	0.000281257604261291	0.000329429878249652
Master_mpagominimo	0.000416897727739097	0.000603827912747272	0.000361505945342382
vmr_mpagado_delta1	0.000415645173305343	0.000901299275375834	0.000651924390641417
vmr_mconsumototal_delta1	0.000415550206369168	0.000516485406806884	0.00064498902478353
cextraccion_autoservicio_delta1	0.000415305372595487	0.000688441958070637	0.000566099238150061
vm_mconsumototal_avg6	0.000413572202441831	0.000466629275541894	0.000651924390641417
Master_mconsumototal_avg6	0.000411736111582894	0.000612971173192497	0.000522753201538264
ccajas_depositos_avg6	0.000408745187561769	0.000796652006555199	0.000446464177101503
cmobile_app_trx_delta1	0.000405931244509662	0.000233168695835259	0.000486342530784355
cseguro_accidentes_personales_avg6	0.000402294629867779	0.000372612436303483	0.000792365549263638
Master_mconsumototal_delta1	0.000401814268553691	0.000497320459324292	0.000286950762370092
active_quarter	0.000400416238168366	0.00020677076816547	0.000778494817547863
cmobile_app_trx_lag1	0.000399034984185353	0.000335891371353385	0.000700471951646629
Master_mpagospesos_lag1	0.000398555453956641	0.000637473498777425	0.000536623933254039
catm_trx_other_delta1	0.000397904007616228	0.000340210405551206	0.000273946951386553
vm_mconsumosdolares_tend6	0.000397027303721545	0.000535149689835596	0.000592973780849374
ccajeros_propios_descuentos_tend6	0.000396582577683344	0.00108805821658502	0.000293886128227979
cforex_sell_tend6	0.000391177365327677	0.000545640202105446	0.000418722713669953
cmobile_app_trx	0.000391039872610749	0.000515671461940644	0.000848715396858973
vmr_mpagado	0.000390864464812907	0.000870193013303493	0.000464669512478457
Visa_mconsumosdolares	0.000390662387103988	0.000626149397718042	0.000446464177101503
ctarjeta_master_delta1	0.00038758522896953	0.000110998098103097	4.16121951473245e-05
cseguro_vida_avg6	0.000387282230011321	0.000759750714085822	0.000802768598050469
ccaja_seguridad_avg6	0.000382648597548598	0.00143813111306661	0.000235802439168172
mplazo_fijo_dolares_delta1	0.000381433717518884	0.00301010204455852	0.00040225121975747
mcaja_ahorro_adicional_tend6	0.000380659692872011	0.00059390977620518	0.000418722713669953
vm_status04_delta1	0.000380410004454728	0.000356182740831469	9.88289634748957e-05
Master_msaldototal_delta1	0.000380328786615161	0.000535612819060582	0.000508015549090253
Master_msaldopesos_tend6	0.000378681088922955	0.00113166838352609	0.000782829421209042
cpayroll_trx_delta1	0.00037421609766438	0.000924461140529692	0.000230600914774757
vmr_msaldodolares2_avg6	0.000370036765863787	0.000536561642463333	0.000299087652621395
Visa_mconsumosdolares_delta1	0.000369105627010553	0.00121390040232946	0.000478540244194232
mcaja_ahorro_adicional_avg6	0.000367382632655946	0.000788681685500029	0.000400517378292998
ctarjeta_master_transacciones_avg6	0.000363008302165915	0.000519194734680774	0.000323361433124001
Master_cconsumos_tend6	0.000358470031885101	0.000939079505617512	0.00057476844547242
ctransferencias_emitidas_delta1	0.000354590059465823	0.000936555224961552	0.000629384451603283
cseguro_vivienda_tend6	0.000353751105599833	0.000381333681013736	0.000283483079441148
matm_other	0.000348628892573069	0.000871288472386435	0.000361505945342382
ccajeros_propios_descuentos_avg6	0.000348438115511155	0.000852559196451662	0.000218464024523454
Master_mpagado_avg6	0.000345717661341127	0.000982679302903908	0.000534890091789567
cseguro_vivienda_avg6	0.000343183292775144	0.000366881084349239	0.00064065442112235
mtarjeta_master_consumo_tend6	0.000342680755414713	0.000671903235173062	0.000466403353942929
vm_fultimo_cierre_tend6	0.000341777593429793	0.000896640233345856	0.0013246548788565
Visa_mpagado	0.000341559446265848	0.000919666489705832	0.000485475610052119
vm_status04	0.000340663161188424	0.000320663752540547	7.54221037045257e-05
Visa_fechaalta_tend6	0.000339553675522337	0.000982505428623761	0.000771559451689975
mplazo_fijo_dolares_avg6	0.000337193937661095	0.000987348860640035	0.00044906493929821
Master_mconsumototal_tend6	0.000328688313898609	0.000614719263288322	0.000486342530784355
cplazo_fijo_avg6	0.000328418305767911	0.00136692619964965	0.00041092042707983
cdescubierto_preacordado_delta1	0.000327683998180138	0.00505231527296341	0.000208060975736623
mcajeros_propios_descuentos_avg6	0.00032706768981931	0.000513466741910439	0.000215863262326746
ctarjeta_master_transacciones	0.000324285335690063	0.000841498937380591	0.000157779573266939
Master_msaldototal_lag1	0.000323740948902527	0.000427245911292628	0.000395315853899583
matm_other_lag1	0.000320798738420654	0.000899688692743057	0.000348502134358843
mtarjeta_visa_descuentos_tend6	0.000319479417781462	0.00166664931088314	0.000319893750195057
Visa_mpagosdolares_avg6	0.000316964105319777	0.000828289019685124	0.000333764481910832
mtarjeta_master_consumo_avg6	0.000314451255470609	0.000282100029165019	0.000239270122097116
Master_msaldopesos	0.000314146581581917	0.000469446535455288	0.000386646646577224
ctransferencias_emitidas_lag1	0.000313108853170941	0.000657418726261432	0.000475939481997524
ccajas_otras_delta1	0.000307356824417297	0.000348867825767193	0.000183787195234017
vm_mconsumospesos_lag1	0.000305866085950832	0.000465182927791961	0.000558296951559937
cextraccion_autoservicio_lag1	0.000304101787979194	0.000290666386286783	0.000364106707539089
ctarjeta_master_debitos_automaticos_tend6	0.000303451836785047	0.00152275939840872	0.000319026829462821
catm_trx_other	0.000303235051970593	0.00024058767257497	0.000231467835506993
mttarjeta_master_debitos_automaticos_delta1	0.000302263801955781	0.00126447766274877	0.000299087652621395
tcallcenter_delta1	0.000299133835254729	0.000308873747278166	0.000287817683102328
Visa_mpagosdolares_tend6	0.000298953406537523	0.000539986768612738	0.000338099085572012
mplazo_fijo_dolares_lag1	0.000298133056281638	0.000938828808261887	0.000246205487955003
Master_mpagospesos	0.000296271130955172	0.000640995311002813	0.00047680640272976
matm_lag1	0.000296208430758673	0.000532161476671541	0.000436061128314671
Master_cconsumos_delta1	0.000294807434345159	0.000447187414464041	0.000209794817201094
vm_mconsumosdolares_avg6	0.000292566899743407	0.000663440063417887	0.000641521341854586
ccajas_extracciones_avg6	0.000287034167199344	0.00219827682336466	0.000561764634488881
Master_mpagado_delta1	0.000286953430869569	0.000302733232118688	0.000171650304982714
vm_mpagado	0.000286468554774571	0.00102843555020825	0.000410053506347594
vmr_msaldodolares_tend6	0.000281750999391427	0.000652591725036017	0.000272213109922081
cseguro_auto_avg6	0.000279375193778555	0.00128692701578529	0.000178585670840601
cseguro_accidentes_personales	0.000277257936966347	0.000140489542049906	0.000284350000173384
cforex_sell_avg6	0.000276666088522707	0.000413710444860961	0.000313825305069406
ctarjeta_master_transacciones_lag1	0.000275785189642354	0.00070517346891428	0.000156912652534703
ccaja_ahorro_tend6	0.000275485573703	0.0013150386384287	0.00024273780502606
Master_fultimo_cierre_delta1	0.000274112345346885	0.000110243815264105	0.000538357774718511
Master_cconsumos_lag1	0.000273874100745323	0.000338402799479607	0.0002340685977037
ccuenta_debitos_automaticos_delta1	0.000271735573411918	0.0003913016941343	0.000162114176928118
ccuenta_debitos_automaticos_lag1	0.000270583575888651	0.000517904369905387	0.000400517378292998
ccallcenter_transacciones_lag1	0.00026978789065415	0.00143870356182011	0.00042565807952784
vmr_mconsumosdolares_delta1	0.000269565373282983	0.000299388872434568	0.000230600914774757
active_quarter_lag1	0.000268685530828748	0.000132409609363278	0.000758555640706436
vmr_mpagosdolares_tend6	0.000268381879301662	0.000776747308355308	0.000299954573353631
vm_status05_avg6	0.000268087197851061	8.44133705976854e-05	0.000211528658665566
Master_mconsumototal	0.000267437546475044	0.000307287920370283	0.000247072408687239
catm_trx_other_lag1	0.000264109158051238	0.000401795127433636	0.000182053353769545
cplazo_fijo_delta1	0.000263981122456428	0.000477937237913368	0.000116167378119614
vm_mpagado_lag1	0.000261055955564349	0.000238852727111832	0.000405718902686414
ctransferencias_emitidas	0.000260390087003754	0.000785552094508858	0.00054702698204087
Master_mconsumospesos_lag1	0.000260099462571583	0.000404357746601598	0.000381445122183808
cextraccion_autoservicio	0.000258323343989697	0.000488299443963051	0.000414388110008773
mcajeros_propios_descuentos_tend6	0.000257114104255177	0.00104360723130644	0.000203726372075443
mttarjeta_master_debitos_automaticos_avg6	0.000255021772692315	0.00041849487208162	0.0002340685977037
Master_mconsumototal_lag1	0.000254554993559004	0.00035624875609785	0.00028521692090562
Master_cconsumos	0.000254361773706967	0.000281079786591338	0.000220197865987926
vm_status02	0.000252724864087075	0.000442224512341795	8.4091311026885e-05
tcallcenter	0.000250979643074745	0.00018941437608906	0.000199391768414263
vmr_msaldodolares2	0.000248306238253702	0.000722106603818186	0.000166448780589298
mcheques_depositados_avg6	0.000246305189486488	0.00130439791221754	0.000254007774545127
mpayroll_sobre_edad_delta1	0.000246179149497227	0.0012127115433287	0.000445597256369267
vmr_msaldodolares2_tend6	0.000245323640664548	0.000684305342164209	0.000288684603834564
catm_trx_lag1	0.000245297669322456	0.000253477737541733	0.000281749237976676
mplazo_fijo_dolares	0.000244651800016311	0.00166971580763741	0.000332897561178596
tcuentas_tend6	0.0002433552934848	0.000624697500012086	0.000493277896642243
vm_mpagosdolares_avg6	0.00024280070249246	0.000437513402961232	0.000240137042829352
vmr_mconsumosdolares	0.000242353919385126	0.00035580183858651	0.000299087652621395
mforex_sell_delta1	0.000241667867185979	0.000733685929828897	0.000155178811070231
vm_fultimo_cierre_delta1	0.000240023320688122	7.00149590301516e-05	0.000458601067352806
mcaja_ahorro_adicional	0.000239652500377861	0.000416550561830081	0.000233201676971464
Visa_status_avg6	0.000238503049410808	0.00141052366011246	0.000237536280632644
Master_mpagominimo_delta1	0.000237419258016791	0.000569524145748213	0.000372775914861449
cseguro_accidentes_personales_lag1	0.00023489260035788	0.000114616596404467	0.000270479268457609
Master_mconsumospesos_delta1	0.000233990197931498	0.00067196727874454	0.000354570579484494
vm_mconsumosdolares_delta1	0.00023374551322207	0.000625010269244286	0.000321627591659529
Visa_Finiciomora_tend6	0.000231777241753406	0.000426199452479312	0.000235802439168172
Master_mpagominimo_lag1	0.00023030718944539	0.000325995945815546	0.000301688414818103
vm_msaldodolares_avg6	0.000229071043928524	0.00380986786854567	0.00038317896364828
vm_status02_avg6	0.000228306390281582	0.00124490910201697	0.000304289177014811
vmr_mconsumosdolares_lag1	0.000223958471126185	0.000323606397644622	0.000275680792851025
Visa_status_tend6	0.000221607357808188	0.000157612324793183	0.000175117987911657
Visa_status	0.000220732741200458	0.00165455749024913	0.000123969664709738
cinversion1_tend6	0.000217974152582011	0.000500023726061999	9.27605183492442e-05
mcheques_depositados_tend6	0.000216222089175081	0.000760272263900526	0.000184654115966253
ccheques_depositados_avg6	0.000215754236876501	0.000965070022699758	0.000181186433037309
vmr_msaldodolares_avg6	0.000207573281822522	0.000405623574729303	0.000230600914774757
cliente_edad_delta1	0.000206406241235995	0.000213836884543286	0.000663194360160484
cplazo_fijo	0.000205776116690917	0.000819754647836231	0.000162981097660354
minversion2_tend6	0.000205344653357493	0.00168380619664566	0.000246205487955003
vm_mconsumosdolares_lag1	0.000205219131054676	0.000389650874320355	0.000275680792851025
catm_trx	0.000204808872416468	0.000879782607054161	0.000346768292894371
ctarjeta_master_avg6	0.000201582253348887	6.97802543109612e-05	4.68137195407401e-05
Master_status	0.000199265944531536	0.00170263529876312	0.000119635061048558
vm_mconsumototal_delta1	0.00019694719475647	0.000352968659062419	0.000566966158882296
vmr_mpagosdolares_avg6	0.000195945777400787	0.000348300561841035	0.00021066173793333
vm_Finiciomora	0.000195644193350731	0.000983632215747939	0.00018725487816296
ccaja_seguridad_tend6	0.000194947934771527	0.00120744127587881	8.84259146880646e-05
vm_msaldodolares_tend6	0.000194686578471364	0.000515495250836908	0.000235802439168172
vmr_Visa_mlimitecompra_delta1	0.000193599433407223	0.00103198847139767	0.000286083841637856
Visa_mconsumosdolares_lag1	0.000193325382504827	0.000470155907465934	0.000407452744150886
Visa_msaldodolares	0.000192812789775125	0.00115370368063298	0.000223665548916869
vm_status06_avg6	0.00018715138858972	2.82985685305138e-05	0.000129171189103153
cplazo_fijo_lag1	0.000187141651412315	0.000279422832615473	9.01597561525364e-05
Visa_fultimo_cierre_delta1	0.000185195423962623	9.62956803918199e-05	0.000466403353942929
Master_mpagado	0.000182232494429738	0.000276653477585648	0.000126570426906445
mcaja_ahorro_adicional_lag1	0.000180584487589523	0.000284873984816284	0.000179452591572837
mtarjeta_visa_descuentos_delta1	0.000174066016862913	0.000536249384411292	0.00016384801839259
vmr_msaldodolares2_delta1	0.000173761504337038	0.000368198468647371	0.000198524847682027
ctarjeta_master_descuentos_avg6	0.000172913774801904	0.000187689508177648	8.23574695624131e-05
mtarjeta_visa_descuentos	0.000171868647475987	0.0014207363824782	0.000147376524480108
cpagodeservicios_avg6	0.000170284465337866	0.000209169517579274	6.50190549176945e-05
mprestamos_prendarios_avg6	0.000168307493742138	0.00157208799174856	0.00016818262205377
Visa_mpagosdolares_lag1	0.000168187862992239	0.000482363254816109	0.000160380335463647
Visa_Finiciomora	0.000165995955155763	0.00151176924404531	0.000199391768414263
ctarjeta_master_debitos_automaticos	0.000165563947664069	0.000588352663659769	9.70951220104238e-05
Master_msaldodolares_avg6	0.000164775926841639	0.000663651180823979	0.000123969664709738
vm_Finiciomora_lag1	0.000162359340940877	0.000459904116330817	0.000135239634228805
vm_Finiciomora_tend6	0.000161401532071505	0.00046457506155595	0.000310357622140462
Visa_msaldodolares_lag1	0.000159627969078465	0.000466191632299173	0.000178585670840601
vmr_msaldodolares2_lag1	0.000158944448863979	0.000849917198307421	0.000181186433037309
mpagodeservicios_avg6	0.000157885622902729	0.000230150250016026	6.84867378466383e-05
mprestamos_prendarios_tend6	0.000156712819289837	0.00110077017177888	0.000216730183058982
vmr_mpagosdolares_delta1	0.000156565920992949	0.000559104906597818	0.000114433536655142
vm_msaldodolares	0.000155080801427364	0.000658332205207404	0.000139574237889984
Visa_Fvencimiento_delta1	0.000154441618148476	7.47420610471502e-05	0.000227133231845813
ctarjeta_master_transacciones_delta1	0.000152975922222071	0.000547177101769441	0.000143041920818928
vm_mpagosdolares_delta1	0.00015274994338658	0.000513312657605059	0.000133505792764333
cseguro_vivienda	0.000152590985547781	0.000149659164786242	0.000209794817201094
ccheques_emitidos_avg6	0.000152206911520628	0.000674998723144986	0.000105764329332783
Master_mpagosdolares_tend6	0.000152203486467519	0.000345153371647211	8.75589939558287e-05
ccheques_depositados_tend6	0.000149341844553096	0.00109032537362048	0.000201992530610971
ccajas_transacciones	0.000148539299386537	0.000316682097248345	0.000188988719627432
Master_mconsumosdolares_tend6	0.000148013582028046	0.000578005281834727	9.70951220104238e-05
ccaja_ahorro_delta1	0.00014728376255906	0.00126009159092425	8.49582317591209e-05
vm_mpagosdolares_tend6	0.000145730264976793	0.000445464737324744	0.000224532469649105
Visa_msaldodolares_avg6	0.000143540614877647	0.000937908464896623	0.000325962195320709
mpagodeservicios_tend6	0.000143192461769918	0.000154147764745718	6.24182927209868e-05
ccajeros_propios_descuentos_delta1	0.00014155892124758	0.000133081081016345	6.41521341854586e-05
cpagodeservicios_tend6	0.000141446282432134	0.00011123017389575	7.62890244367616e-05
cseguro_auto	0.000141170414248872	0.00015877854581542	8.84259146880646e-05
vm_msaldodolares_delta1	0.000140389608905346	0.000367554527697209	0.000130038109835389
cinversion2_lag1	0.000139971260346909	0.000178273861732865	6.67528963821664e-05
vmr_msaldodolares_delta1	0.000138300058112494	0.000238883690024382	0.0001447757622834
mtarjeta_visa_descuentos_lag1	0.000137023342224912	0.00021896467878001	7.28213415078179e-05
mcheques_emitidos_rechazados_avg6	0.000135486300098385	8.37048018701482e-05	1.82053353769545e-05
mforex_buy_avg6	0.000134998665632521	0.00160008459885597	0.000154311890337995
mv_status07_lag1	0.00013390801083481	0.00052008864272919	0.000627650610138811
mforex_buy_tend6	0.000133702622821308	0.00089379259472581	0.000139574237889984
vm_mconsumosdolares	0.000133639665871221	0.000333874911673545	0.000249673170883947
minversion2_delta1	0.000132457769170663	0.000529985017601613	0.000134372713496569
Master_Fvencimiento_delta1	0.000130698959011512	0.00010776831580056	0.00028088231724444
cseguro_vida_lag1	0.000130651170162856	0.000254728814470535	0.000178585670840601
mtarjeta_master_consumo_lag1	0.000130507805271037	0.000284053394607964	0.000148243445212344
Master_msaldodolares_tend6	0.000130426091677219	0.000188219675029336	6.67528963821664e-05
cforex_buy_tend6	0.000129367991768803	0.000597841920047596	0.000102296646403839
minversion1_pesos_tend6	0.00012931513734064	0.00106254806280173	0.000106631250065019
Master_mpagado_lag1	0.000127108014571365	0.000188660458378755	0.000152578048873523
